ID,iyear,imonth,iday,date,dayweek,country_txt,country,region,region_txt,provstate,city,summary,crit1,crit2,crit3,success,suicide,doubtter_txt,doubtterr,gname,attacktype1_txt,Attacktype,attacktype2_txt,attacktype2,targtype,targtype1,targsubtype1_txt,targsubtype1,targtype2_txt,targtype2,targsubtype2_txt,targsubtype2,weaptype1_txt,weaptype1,weapsubtype1_txt,weapsubtype1,weaptype2_txt,weaptype2,weapsubtype2_txt,weapsubtype2,nkill,nkillter,nwound,nwoundte,helper,Foiling Method,Foiling Method (other),Key Factors Leading to Prevention,Key Factors Leading to Prevention (other),Arrests Made,Convictions Made,Case file link (if possible) , Post-incident on-the-ground changes,cite1,cite2,cite3,lat,long
198008010001,1980,8,1,8/1/1980,6,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Journalists & Media,10,Aircraft (not at an airport),42,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19800801,,,,,,,,,,,,,
198008030001,1980,8,3,8/3/1980,1,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Journalists & Media,10,Government Building/Facility/Office,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19800803,,,,,,,,,,,,,
198008110001,1980,8,11,8/11/1980,2,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,1,1,1,1,0,Terrorism,0,Fedayeen,Bombing/Explosion,3,,#N/A,Journalists & Media,10,Unnamed Civilian/Unspecified,67,,#N/A,,#N/A,Explosives,6,Time Fuse,14,,#N/A,,#N/A,0,,,,19800811,,,,,,,,,,,,,
198008120001,1980,8,12,8/12/1980,3,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Fedayeen,Bombing/Explosion,3,,#N/A,Transportation,19,Unnamed Civilian/Unspecified,67,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19800812,,,,,,,,,,,,,
198008120002,1980,8,12,8/12/1980,3,Israel,97,10,Middle East & North Africa,Southern,Dimona,,,,,1,0,Terrorism,0,Fedayeen,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Religious Figure,85,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19800812,,,,,,,,,,,,,
198008240001,1980,8,24,8/24/1980,1,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Business,1,"Government Personnel (excluding police, military)",18,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,1,,12,,19800824,,,,,,,,,,,,,
198008250001,1980,8,25,8/25/1980,2,Israel,97,10,Middle East & North Africa,Tel Aviv,Tel Aviv,,,,,0,0,Unknown,-9,Unknown,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Unknown,13,,#N/A,,#N/A,,#N/A,0,,0,,19800825,,,,,,,,,,,,,
198009130001,1980,9,13,9/13/1980,7,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,1,,2,,19800913,,,,,,,,,,,,,
198010050001,1980,10,5,10/5/1980,1,Israel,97,10,Middle East & North Africa,Tel Aviv,Givatayim,,,,,1,0,Terrorism,0,Abu Hassan,Bombing/Explosion,3,,#N/A,Government (General),2,Teacher/Professor/Instructor,48,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,2,,7,,19801005,,,,,,,,,,,,,
198010130001,1980,10,13,10/13/1980,2,Israel,97,10,Middle East & North Africa,Tel Aviv,Herzliya,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Transportation,19,Embassy/Consulate,46,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19801013,,,,,,,,,,,,,
198010250001,1980,10,25,10/25/1980,7,Israel,97,10,Middle East & North Africa,Unknown,Unknown,,,,,1,0,Doubt,1,Unknown,Unknown,-99,,#N/A,Military,4,Bank/Commerce,3,,#N/A,,#N/A,Unknown,13,,#N/A,,#N/A,,#N/A,,,,,19801025,,,,,,,,,,,,,
198010260001,1980,10,26,10/26/1980,1,Israel,97,10,Middle East & North Africa,Tel Aviv,Ramat Gan,,,,,1,0,Terrorism,0,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Transportation,19,Place of Worship,86,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,2,,19801026,,,,,,,,,,,,,
198010260002,1980,10,26,10/26/1980,1,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Doubt,1,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Military,4,Politician or Political Party Movement/Meeting/Rally,15,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,14,,19801026,,,,,,,,,,,,,
198011070001,1980,11,7,11/7/1980,6,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,0,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Government (General),2,Place of Worship,86,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19801107,,,,,,,,,,,,,
198011180001,1980,11,18,11/18/1980,3,Israel,97,10,Middle East & North Africa,Unknown,Djebelia,,,,,1,0,Terrorism,0,Popular Front for the Liberation of Palestine (PFLP),Assassination,1,,#N/A,Government (General),2,Place of Worship,86,,#N/A,,#N/A,Firearms,5,Handgun,3,,#N/A,,#N/A,1,,0,,19801118,,,,,,,,,,,,,
198012040001,1980,12,4,12/4/1980,5,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Place of Worship,86,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19801204,,,,,,,,,,,,,
198012290001,1980,12,29,12/29/1980,2,Israel,97,10,Middle East & North Africa,Southern,Ashkelon,,,,,1,0,Doubt,1,Palestinians,Bombing/Explosion,3,,#N/A,Military,4,Clinics,40,,#N/A,,#N/A,Explosives,6,Time Fuse,14,,#N/A,,#N/A,0,,0,,19801229,,,,,,,,,,,,,
198012290002,1980,12,29,12/29/1980,2,Israel,97,10,Middle East & North Africa,Southern,Ashkelon,,,,,1,0,Doubt,1,Palestinians,Bombing/Explosion,3,,#N/A,Military,4,Domestic NGO,61,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19801229,,,,,,,,,,,,,
198101090001,1981,1,9,1/9/1981,6,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,0,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Clinics,40,,#N/A,,#N/A,Explosives,6,Time Fuse,14,,#N/A,,#N/A,0,0,0,0,19810109,,,,,,,,,,,,,
198101280001,1981,1,28,1/28/1981,4,Israel,97,10,Middle East & North Africa,Central,Kfar Vitkin,,,,,1,0,Unknown,-9,Palestinians,Facility/Infrastructure Attack,7,,#N/A,Transportation,19,Place of Worship,86,,#N/A,,#N/A,Incendiary,8,,#N/A,,#N/A,,#N/A,0,,0,,19810128,,,,,,,,,,,,,
198102070001,1981,2,7,2/7/1981,7,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Religious Figure,85,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19810207,,,,,,,,,,,,,
198102100001,1981,2,10,2/10/1981,3,Israel,97,10,Middle East & North Africa,Unknown,Siloved,,,,,0,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Business,1,House/Apartment/Residence,76,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19810210,,,,,,,,,,,,,
198102150001,1981,2,15,2/15/1981,1,Israel,97,10,Middle East & North Africa,Central,Rishon le Zion,,,,,1,0,Doubt,1,Palestinians,Bombing/Explosion,3,,#N/A,Military,4,Retail/Grocery/Bakery,7,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19810215,,,,,,,,,,,,,
198102190001,1981,2,19,2/19/1981,5,Israel,97,10,Middle East & North Africa,Tel Aviv,Tel Aviv,,,,,0,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Place of Worship,86,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19810219,,,,,,,,,,,,,
198102230001,1981,2,23,2/23/1981,2,Israel,97,10,Middle East & North Africa,Tel Aviv,Jaffa,,,,,1,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Business,1,Government Building/Facility/Office,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,1,,19810223,,,,,,,,,,,,,
198103070001,1981,3,7,3/7/1981,7,Israel,97,10,Middle East & North Africa,Haifa,Haifa,,,,,0,0,Terrorism,0,Palestine Liberation Front (PLF),Bombing/Explosion,3,,#N/A,Utilities,21,Retail/Grocery/Bakery,7,,#N/A,,#N/A,Firearms,5,Automatic or Semi-Automatic Rifle,2,Explosives,6,Unknown Explosive Type,16,0,,0,,19810307,,,,,,,,,,,,,
198103090001,1981,3,9,3/9/1981,2,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Unknown,-9,Palestinians,Armed Assault,2,,#N/A,Transportation,19,Place of Worship,86,,#N/A,,#N/A,Melee,9,Knife or Other Sharp Object,23,,#N/A,,#N/A,0,,1,,19810309,,,,,,,,,,,,,
198103140001,1981,3,14,3/14/1981,7,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Transportation,19,Head of State,17,,#N/A,,#N/A,Firearms,5,Automatic or Semi-Automatic Rifle,2,Explosives,6,Unknown Explosive Type,16,0,,1,,19810314,,,,,,,,,,,,,
198103250001,1981,3,25,3/25/1981,4,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Transportation,19,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19810325,,,,,,,,,,,,,
198103290001,1981,3,29,3/29/1981,1,Israel,97,10,Middle East & North Africa,Tel Aviv,Tel Aviv,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Transportation,19,Television Journalist/Staff/Facility,55,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,4,,19810329,,,,,,,,,,,,,
198103300001,1981,3,30,3/30/1981,2,Israel,97,10,Middle East & North Africa,Southern,Dimona,,,,,0,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Police,3,Police Security Forces/Officers,25,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19810330,,,,,,,,,,,,,
198104080001,1981,4,8,4/8/1981,4,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Unknown,20,Place of Worship,86,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,1,,2,,19810408,,,,,,,,,,,,,
198104080002,1981,4,8,4/8/1981,4,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Arabs,Bombing/Explosion,3,,#N/A,Business,1,Place of Worship,86,,#N/A,,#N/A,Explosives,6,Grenade,7,,#N/A,,#N/A,1,,2,,19810408,,,,,,,,,,,,,
198104130001,1981,4,13,4/13/1981,2,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Doubt,1,Palestinians,Bombing/Explosion,3,,#N/A,Military,4,Religion Identified,69,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19810413,,,,,,,,,,,,,
198104160001,1981,4,16,4/16/1981,5,Israel,97,10,Middle East & North Africa,Northern,Ganei Manora,,,,,0,0,Terrorism,0,Popular Front for the Liberation of Palestine (PFLP),Armed Assault,2,,#N/A,Private Citizens & Property,14,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Firearms,5,Automatic or Semi-Automatic Rifle,2,,#N/A,,#N/A,0,,0,,19810416,,,,,,,,,,,,,
198104240001,1981,4,24,4/24/1981,6,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Democratic Front for the Liberation of Palestine (DFLP),Bombing/Explosion,3,,#N/A,Government (General),2,Place of Worship,86,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,1,,19810424,,,,,,,,,,,,,
198105010001,1981,5,1,5/1/1981,6,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,0,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Business,1,Place of Worship,86,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,1,,19810501,,,,,,,,,,,,,
198105070001,1981,5,7,5/7/1981,5,Israel,97,10,Middle East & North Africa,Southern,Dimona,,,,,1,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Place of Worship,86,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19810507,,,,,,,,,,,,,
198106250001,1981,6,25,6/25/1981,5,Israel,97,10,Middle East & North Africa,Southern,Ashdod,,,,,1,0,Terrorism,0,Democratic Front for the Liberation of Palestine (DFLP),Bombing/Explosion,3,,#N/A,Business,1,Place of Worship,86,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19810625,,,,,,,,,,,,,
198107190001,1981,7,19,7/19/1981,1,Israel,97,10,Middle East & North Africa,Southern,Kiryat Gat,,,,,1,0,Doubt,1,Palestine Liberation Organization (PLO),Bombing/Explosion,3,,#N/A,Military,4,Place of Worship,86,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,Explosives,6,Time Fuse,14,,,,,19810719,,,,,,,,,,,,,
198107280001,1981,7,28,7/28/1981,3,Israel,97,10,Middle East & North Africa,Southern,Beersheba,,,,,1,0,Doubt,1,Palestinians,Bombing/Explosion,3,,#N/A,Military,4,Clinics,40,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19810728,,,,,,,,,,,,,
198107290001,1981,7,29,7/29/1981,4,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Unknown,-9,Palestinians,Armed Assault,2,,#N/A,Transportation,19,Clinics,40,,#N/A,,#N/A,Firearms,5,Unknown Gun Type,5,,#N/A,,#N/A,0,,4,,19810729,,,,,,,,,,,,,
198107300001,1981,7,30,7/30/1981,5,Israel,97,10,Middle East & North Africa,Tel Aviv,Tel Aviv,,,,,1,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Business,1,Airport,44,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19810730,,,,,,,,,,,,,
198107300002,1981,7,30,7/30/1981,5,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Doubt,1,Palestinians,Bombing/Explosion,3,,#N/A,Military,4,,#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19810730,,,,,,,,,,,,,
198107300003,1981,7,30,7/30/1981,5,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Doubt,1,Palestinians,Bombing/Explosion,3,,#N/A,Military,4,"Procession/Gathering (funeral, wedding, birthday, religious)",78,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19810730,,,,,,,,,,,,,
198108080001,1981,8,8,8/8/1981,7,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,0,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,"Procession/Gathering (funeral, wedding, birthday, religious)",78,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19810808,,,,,,,,,,,,,
198108230001,1981,8,23,8/23/1981,1,Israel,97,10,Middle East & North Africa,Central,Lod,,,,,1,0,Doubt,1,Palestinians,Bombing/Explosion,3,,#N/A,Military,4,Police Security Forces/Officers,25,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,Explosives,6,Grenade,7,0,,0,,19810823,,,,,,,,,,,,,
198108290001,1981,8,29,8/29/1981,7,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Doubt,1,Palestinians,Bombing/Explosion,3,,#N/A,Military,4,Other Personnel,50,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,Explosives,6,Time Fuse,14,,,,,19810829,,,,,,,,,,,,,
198109010001,1981,9,1,9/1/1981,3,Israel,97,10,Middle East & North Africa,Northern,Akko,,,,,1,0,Doubt,1,Palestinians,Bombing/Explosion,3,,#N/A,Military,4,Head of State,17,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19810901,,,,,,,,,,,,,
198111260001,1981,11,26,11/26/1981,5,Israel,97,10,Middle East & North Africa,Haifa,Haifa,,,,,1,0,Doubt,1,Palestinians,Facility/Infrastructure Attack,7,,#N/A,Military,4,Labor Union Related,82,,#N/A,,#N/A,Incendiary,8,,#N/A,,#N/A,,#N/A,1,0,2,0,19811126,,,,,,,,,,,,,
198201110001,1982,1,11,1/11/1982,2,Israel,97,10,Middle East & North Africa,Central,Petah Tiqwa,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Politician or Political Party Movement/Meeting/Rally,15,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,1,,19820111,,,,,,,,,,,,,
198201170001,1982,1,17,1/17/1982,1,Israel,97,10,Middle East & North Africa,Tel Aviv,Tel Aviv,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Airports & Aircraft,6,Police Security Forces/Officers,25,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19820117,,,,,,,,,,,,,
198201200001,1982,1,20,1/20/1982,4,Israel,97,10,Middle East & North Africa,Central,Petah Tiqwa,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Transportation,19,Restaurant/Bar/Café,2,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19820120,,,,,,,,,,,,,
198201240001,1982,1,24,1/24/1982,1,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Business,1,Hotel/Resort,8,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19820124,,,,,,,,,,,,,
198202220001,1982,2,22,2/22/1982,2,Israel,97,10,Middle East & North Africa,Central,Petah Tiqwa,,,,,1,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Business,1,Police Security Forces/Officers,25,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19820222,,,,,,,,,,,,,
198202220002,1982,2,22,2/22/1982,2,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,0,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Transportation,19,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19820222,,,,,,,,,,,,,
198202230001,1982,2,23,2/23/1982,3,Israel,97,10,Middle East & North Africa,Southern,Beersheba,,,,,0,0,Terrorism,0,Unknown,Bombing/Explosion,3,,#N/A,Transportation,19,"Military Personnel (soldiers, troops, officers, forces)",34,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19820223,,,,,,,,,,,,,
198202260001,1982,2,26,2/26/1982,6,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Police,3,Restaurant/Bar/Café,2,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19820226,,,,,,,,,,,,,
198202280001,1982,2,28,2/28/1982,1,Israel,97,10,Middle East & North Africa,Tel Aviv,Holon,,,,,0,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,"Police Building (headquarters, station, school)",#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19820228,,,,,,,,,,,,,
198203060001,1982,3,6,3/6/1982,7,Israel,97,10,Middle East & North Africa,Central,Nir Tzvi,,,,,1,0,Terrorism,0,Popular Front for the Liberation of Palestine (PFLP),Facility/Infrastructure Attack,7,,#N/A,Private Citizens & Property,14,Unnamed Civilian/Unspecified,67,,#N/A,,#N/A,Incendiary,8,,#N/A,,#N/A,,#N/A,0,,0,,19820306,,,,,,,,,,,,,
198203070001,1982,3,7,3/7/1982,1,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,"Police Building (headquarters, station, school)",#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,0,0,0,19820307,,,,,,,,,,,,,
198203080001,1982,3,8,3/8/1982,2,Israel,97,10,Middle East & North Africa,Central,Kefar Sava,,,,,1,0,Terrorism,0,Democratic Front for the Liberation of Palestine (DFLP),Bombing/Explosion,3,,#N/A,Transportation,19,Retail/Grocery/Bakery,7,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19820308,,,,,,,,,,,,,
198203110001,1982,3,11,3/11/1982,5,Israel,97,10,Middle East & North Africa,Tel Aviv,Holon,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Educational Institution,8,Retail/Grocery/Bakery,7,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19820311,,,,,,,,,,,,,
198203120001,1982,3,12,3/12/1982,6,Israel,97,10,Middle East & North Africa,Central,Nes Ziyyona,,,,,1,0,Terrorism,0,Popular Front for the Liberation of Palestine (PFLP),Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Retail/Grocery/Bakery,7,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19820312,,,,,,,,,,,,,
198203130001,1982,3,13,3/13/1982,7,Israel,97,10,Middle East & North Africa,Central,Ramla,,,,,0,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Transportation,19,"Police Building (headquarters, station, school)",#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19820313,,,,,,,,,,,,,
198203290001,1982,3,29,3/29/1982,2,Israel,97,10,Middle East & North Africa,Central,Petah Tiqwa,,,,,0,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Embassy/Consulate,46,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19820329,,,,,,,,,,,,,
198203300001,1982,3,30,3/30/1982,3,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Transportation,19,Politician or Political Party Movement/Meeting/Rally,15,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19820330,,,,,,,,,,,,,
198203310001,1982,3,31,3/31/1982,4,Israel,97,10,Middle East & North Africa,Jerusalem,Beit Safafa,,,,,0,0,Unknown,-9,Palestinians,Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Head of State,17,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19820331,,,,,,,,,,,,,
198203310002,1982,3,31,3/31/1982,4,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Democratic Front for the Liberation of Palestine (DFLP),Bombing/Explosion,3,,#N/A,Private Citizens & Property,14,Aircraft (not at an airport),42,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19820331,,,,,,,,,,,,,
198204050001,1982,4,5,4/5/1982,2,Israel,97,10,Middle East & North Africa,Haifa,Hedera,,,,,0,0,Terrorism,0,Palestinians,Bombing/Explosion,3,,#N/A,Transportation,19,Place of Worship,86,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,0,,0,,19820405,,,,,,,,,,,,,
198204070001,1982,4,7,4/7/1982,4,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Village League,Armed Assault,2,,#N/A,Business,1,House/Apartment/Residence,76,,#N/A,,#N/A,Firearms,5,Automatic or Semi-Automatic Rifle,2,,#N/A,,#N/A,0,,5,,19820407,,,,,,,,,,,,,
198204080001,1982,4,8,4/8/1982,5,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Rabbi Rahane Group,Bombing/Explosion,3,,#N/A,Religious Figures/Institutions,15,"Police Building (headquarters, station, school)",#N/A,,#N/A,,#N/A,Explosives,6,Unknown Explosive Type,16,,#N/A,,#N/A,,,,,19820408,,,,,,,,,,,,,
198204090001,1982,4,9,4/9/1982,6,Israel,97,10,Middle East & North Africa,Unknown,Madabsa,,,,,1,0,Terrorism,0,Palestinians,Armed Assault,2,,#N/A,Police,3,Judge/Attorney/Court,14,,#N/A,,#N/A,Incendiary,8,,#N/A,,#N/A,,#N/A,0,,0,,19820409,,,,,,,,,,,,,
198204120001,1982,4,12,4/12/1982,2,Israel,97,10,Middle East & North Africa,Jerusalem,Jerusalem,,,,,1,0,Terrorism,0,Unknown,Armed Assault,2,,#N/A,Police,3,"Police Building (headquarters, station, school)",#N/A,,#N/A,,#N/A,Incendiary,8,,#N/A,,#N/A,,#N/A,0,,0,,19820412,,,,,,,,,,,,,
